"bénéficiaire","département","montant versé en 2013 (€)","nature de la subvention","programme budgétaire","attributeur","département attributeur","mandat attributeur","année d'octroi de la subvention","prénom","nom","sexe","groupe","url_institution","url_nosparlementaires","url_nosparlementaires_api"
"SAINT-AVOLD",57,6850,"La réhabilitation de l'ancienne trésorerie principale, rue Clémenceau, en locaux associatifs",122,"WOJCIECHOWSKI André",57,"Député",2012,"André","Wojciechowski","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/333590.asp","http://2007-2012.nosdeputes.fr/andre-wojciechowski","http://2007-2012.nosdeputes.fr/andre-wojciechowski/xml"
"SAINT-AVRE",73,36000,"L'extension et la requalification de la zone d'activités des Blachères (2ème tranche)",122,"BOUVARD Michel",73,"Député",2012,"Michel","Bouvard","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/633.asp","http://2007-2012.nosdeputes.fr/michel-bouvard","http://2007-2012.nosdeputes.fr/michel-bouvard/xml"
"SAINT-AYBERT",59,1000,"La réhabilitation de l'ancien presbytère en micro- crèche, logement et commerce de proximité",122,"BORLOO Jean-Louis",59,"Député",2012,"Jean-Louis","Borloo","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/588.asp","http://www.nosdeputes.fr/jean-louis-borloo","http://www.nosdeputes.fr/jean-louis-borloo/xml"
"SAINT-BARTHELEMY",56,7000,"L'aménagement des rues de la Poste et du Stade",122,"LE ROCH Jean-Pierre",56,"Député",2013,"Jean-Pierre","Le Roch","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607606.asp","http://www.nosdeputes.fr/jean-pierre-le-roch","http://www.nosdeputes.fr/jean-pierre-le-roch/xml"
"SAINT-BAUDELLE",53,17721,"L'aménagement de la place de la mairie et la sécurisation de la RD 217",122,"FAVENNEC Yannick",53,"Député",2011,"Yannick","Favennec","H","UDI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267042.asp","http://www.nosdeputes.fr/yannick-favennec","http://www.nosdeputes.fr/yannick-favennec/xml"
"SAINT-BAUZILLE-DE-PUTOIS",34,4200,"L'aménagement de voirie sur l'esplanade des berges",122,"LECOU Robert",34,"Député",2010,"Robert","Lecou","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267862.asp","http://2007-2012.nosdeputes.fr/robert-lecou","http://2007-2012.nosdeputes.fr/robert-lecou/xml"
"SAINT-BAUZILLE-DE-PUTOIS",34,13124,"L'acquisition d'un terrain et l'aménagement des abords de la future école du Thaurac",122,"LECOU Robert",34,"Député",2011,"Robert","Lecou","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/267862.asp","http://2007-2012.nosdeputes.fr/robert-lecou","http://2007-2012.nosdeputes.fr/robert-lecou/xml"
"SAINT-BENIN-D'AZY",58,8000,"La construction d'une médiathèque",122,"CARRILLON-COUVREUR Martine",58,"Député",2012,"Martine","Carrillon-Couvreur","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267188.asp","http://www.nosdeputes.fr/martine-carrillon-couvreur","http://www.nosdeputes.fr/martine-carrillon-couvreur/xml"
"SAINT-BENOIST-SUR-MER",85,15000,"La réhabilitation de la longère ""La Grenouillère""",122,"CAILLAUD Dominique",85,"Député",2011,"Dominique","Caillaud","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/707.asp","http://2007-2012.nosdeputes.fr/dominique-caillaud","http://2007-2012.nosdeputes.fr/dominique-caillaud/xml"
"SAINT-BENOIST-SUR-VANNE",10,1495,"Le renforcement de la défense incendie, rue Neuve",122,"MATHIS Jean-Claude",10,"Député",2011,"Jean-Claude","Mathis","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2124.asp","http://www.nosdeputes.fr/jean-claude-mathis","http://www.nosdeputes.fr/jean-claude-mathis/xml"
"SAINT-BENOIT-SUR-SEINE",10,4000,"La construction d'un pôle scolaire",122,"DHUICQ Nicolas",10,"Député",2009,"Nicolas","Dhuicq","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267178.asp","http://www.nosdeputes.fr/nicolas-dhuicq","http://www.nosdeputes.fr/nicolas-dhuicq/xml"
"SAINT-BERAIN",43,7500,"La réfection des voies communales n°3 menant à Pontgibert et n°1 desservant les hameaux de Chardassac et Vergues",122,"PRORIOL Jean",43,"Député",2012,"Jean","Proriol","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/2480.asp","http://2007-2012.nosdeputes.fr/jean-proriol","http://2007-2012.nosdeputes.fr/jean-proriol/xml"
"SAINT-BERAIN-SUR-DHEUNE",71,2693,"L'extension et la réhabilitation de l'école",122,"SIRUGUE Christophe",71,"Député",2009,"Christophe","Sirugue","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/335017.asp","http://www.nosdeputes.fr/christophe-sirugue","http://www.nosdeputes.fr/christophe-sirugue/xml"
"SAINT-BIEZ-EN-BELIN",72,7628,"L'extension de la mairie",122,"PAVY-MORANCAIS Béatrice",72,"Député",2011,"Béatrice","Pavy","F","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267314.asp","http://2007-2012.nosdeputes.fr/beatrice-pavy","http://2007-2012.nosdeputes.fr/beatrice-pavy/xml"
"SAINT-BLAISE-LA-ROCHE",67,11000,"L'aménagement d'une cour d'école",122,"FERRY Alain",67,"Député",2011,"Alain","Ferry","H","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/1304.asp","http://2007-2012.nosdeputes.fr/alain-ferry","http://2007-2012.nosdeputes.fr/alain-ferry/xml"
"SAINT-BOHAIRE",41,2242,"La démolition de l'école et la construction d'un groupe scolaire",122,"PERRUCHOT Nicolas",41,"Député",2011,"Nicolas","Perruchot","H","NC","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267209.asp","http://2007-2012.nosdeputes.fr/nicolas-perruchot","http://2007-2012.nosdeputes.fr/nicolas-perruchot/xml"
"SAINT-BOINGT",54,1520,"La réfection d'un mur et l'aménagement d'un parking au cimetière",122,"LAMBLIN Jacques",54,"Député",2012,"Jacques","Lamblin","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267551.asp","http://www.nosdeputes.fr/jacques-lamblin","http://www.nosdeputes.fr/jacques-lamblin/xml"
"SAINT-BOMER",28,5000,"L'extension et la mise en accessibilité des sanitaires, à l'école élémentaire",122,"de LA RAUDIERE Laure",28,"Député",2011,"Laure de","La Raudière","F","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/331567.asp","http://www.nosdeputes.fr/laure-de-la-raudiere","http://www.nosdeputes.fr/laure-de-la-raudiere/xml"
"SAINT-BONNET-DE-CHIRAC",48,13092,"L'aménagement du village des Bories",122,"MOREL-A-L'HUISSIER Pierre",48,"Député",2010,"Pierre","Morel-A-L'Huissier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/266788.asp","http://www.nosdeputes.fr/pierre-morel-a-l-huissier","http://www.nosdeputes.fr/pierre-morel-a-l-huissier/xml"
"SAINT-BONNET-DE-MURE",69,22975,"La réfection du réseau d'alimentation en eau potable, chemin de Mezely et rue Jean-François Veyret",122,"MEUNIER Philippe",69,"Député",2011,"Philippe","Meunier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334906.asp","http://www.nosdeputes.fr/philippe-meunier","http://www.nosdeputes.fr/philippe-meunier/xml"
"SAINT-BONNET-DE-MURE",69,25000,"L'aménagement et la mise en accessibilité du rez- de-chaussée de l'Hôtel de Ville",122,"MEUNIER Philippe",69,"Député",2012,"Philippe","Meunier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334906.asp","http://www.nosdeputes.fr/philippe-meunier","http://www.nosdeputes.fr/philippe-meunier/xml"
"SAINT-BONNET-DE-MURE",69,25000,"L'extension de la cantine et de la cour de l'école primaire et le réaménagement des aires de stationnement au groupe scolaire Chat Perché",122,"MEUNIER Philippe",69,"Député",2009,"Philippe","Meunier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/334906.asp","http://www.nosdeputes.fr/philippe-meunier","http://www.nosdeputes.fr/philippe-meunier/xml"
"SAINT-BONNET-DES- BRUYERES",69,15000,"L'aménagement de la bibliothèque",122,"PERRUT Bernard",69,"Député",2012,"Bernard","Perrut","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2377.asp","http://www.nosdeputes.fr/bernard-perrut","http://www.nosdeputes.fr/bernard-perrut/xml"
"SAINT-BONNET-LA-RIVIERE",19,872,"L'enfouissement des réseaux, au lotissement communal",122,"HOLLANDE François",19,"Député",2010,"François","Hollande","H","SRC","http://www.assembleenationale.fr/13/tribun/fiches_id/1654.asp","http://2007-2012.nosdeputes.fr/francois-hollande","http://2007-2012.nosdeputes.fr/francois-hollande/xml"
"SAINT-BONNET-LES-ALLIER",63,5000,"La réfection de la voirie, rue du Razalou, impasses du Colombier et derrière le Bois",122,"NERI Alain",63,"Député",2010,"Alain","Néri","H","SRC","http://www.assemblee-nationale.fr/13/tribun/fiches_id/2272.asp","http://2007-2012.nosdeputes.fr/alain-neri","http://2007-2012.nosdeputes.fr/alain-neri/xml"
"SAINT-BONNET-SUR-GIRONDE 17 - Charente-Maritime","",2100,"Le câblage téléphonique et informatique du bâtiment mairie-école",122,"BEAULIEU Jean-Claude",17,"Député",2010,"Jean-Claude","Beaulieu","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/418.asp","http://2007-2012.nosdeputes.fr/jean-claude-beaulieu","http://2007-2012.nosdeputes.fr/jean-claude-beaulieu/xml"
"SAINT-BRES",34,25000,"L'aménagement d'un skate park",122,"GRAND Jean-Pierre",34,"Député",2012,"Jean-Pierre","Grand","H","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267907.asp","http://2007-2012.nosdeputes.fr/jean-pierre-grand","http://2007-2012.nosdeputes.fr/jean-pierre-grand/xml"
"SAINT-BRIAC-SUR-MER",35,8000,"La réhabilitation et l'extension du presbytère",122,"COUANAU René",35,"Député",2010,"René","Couanau","H","NI","http://www.assembleenationale.fr/13/tribun/fiches_id/934.asp","http://2007-2012.nosdeputes.fr/rene-couanau","http://2007-2012.nosdeputes.fr/rene-couanau/xml"
"SAINT-BRICE-SOUS-FORET",95,50000,"La construction de l'espace Chevalier Saint- Georges",122,"CHARTIER Jérôme",95,"Député",2011,"Jérôme","Chartier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267895.asp","http://www.nosdeputes.fr/jerome-chartier","http://www.nosdeputes.fr/jerome-chartier/xml"
"SAINT-CALAIS",72,16168,"La restauration d'une façade de la Halle aux grains et d'un pavillon d'angle (3ème tranche)",122,"PAVY-MORANCAIS Béatrice",72,"Député",2011,"Béatrice","Pavy","F","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267314.asp","http://2007-2012.nosdeputes.fr/beatrice-pavy","http://2007-2012.nosdeputes.fr/beatrice-pavy/xml"
"SAINT-CAPRAIS-DE-LERM",47,5818,"L'aménagement d'une classe maternelle à l'école publique",122,"LOUSTEAU Lucette",47,"Député",2013,"Lucette","Lousteau","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/607283.asp","http://www.nosdeputes.fr/lucette-lousteau","http://www.nosdeputes.fr/lucette-lousteau/xml"
"SAINT-CARADEC",22,8221,"L'aménagement du centre bourg",122,"ACCOYER Bernard",74,"Député",2011,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"SAINT-CHAMANT",15,13483,"L'aménagement et la viabilisation d'un lotissement communal au lieu-dit La Foirail",122,"ACCOYER Bernard",74,"Député",2012,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"SAINT-CHEF",38,28500,"La construction de vestiaires sportifs",122,"MOYNE-BRESSAND Alain",38,"Député",2008,"Alain","Moyne-Bressand","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2250.asp","http://www.nosdeputes.fr/alain-moyne-bressand","http://www.nosdeputes.fr/alain-moyne-bressand/xml"
"SAINT-CHELS",46,3000,"L'extension et l'aménagement de la mairie",122,"LAUNAY Jean",46,"Député",2012,"Jean","Launay","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1844.asp","http://www.nosdeputes.fr/jean-launay","http://www.nosdeputes.fr/jean-launay/xml"
"SAINT-CHRISTAUD",31,3659,"L'installation d'un chauffage à la salle polyvalente et l'acquisition de matériel pour la mairie",122,"LEMASLE Patrick",31,"Député",2008,"Patrick","Lemasle","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1936.asp","http://www.nosdeputes.fr/patrick-lemasle","http://www.nosdeputes.fr/patrick-lemasle/xml"
"SAINT-CHRISTOL",34,10000,"La construction d'un terrain de tennis et l'installation d'un éclairage",122,"GRAND Jean-Pierre",34,"Député",2011,"Jean-Pierre","Grand","H","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267907.asp","http://2007-2012.nosdeputes.fr/jean-pierre-grand","http://2007-2012.nosdeputes.fr/jean-pierre-grand/xml"
"SAINT-CHRISTOPHE",81,1000,"La réfection de la toiture de la mairie",122,"VALAX Jacques",81,"Député",2012,"Jacques","Valax","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/336112.asp","http://www.nosdeputes.fr/jacques-valax","http://www.nosdeputes.fr/jacques-valax/xml"
"SAINT-CHRISTOPHE-DES-BOIS",35,13130,"La restauration de l'église paroissiale",122,"MEHAIGNERIE Pierre",35,"Député",2010,"Pierre","Méhaignerie","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/2148.asp","http://2007-2012.nosdeputes.fr/pierre-mehaignerie","http://2007-2012.nosdeputes.fr/pierre-mehaignerie/xml"
"SAINT-CHRISTOPHE-DU-BOIS",49,3885,"La viabilisation d'un terrain dans le cadre de la construction d'une résidence pour personnes âgées",122,"BOURDOULEIX Gilles",49,"Député",2010,"Gilles","Bourdouleix","H","NI","http://www.assemblee-nationale.fr/14/tribun/fiches_id/267433.asp","http://www.nosdeputes.fr/gilles-bourdouleix","http://www.nosdeputes.fr/gilles-bourdouleix/xml"
"SAINT-CHRISTOPHE-EN- BAZELLE",36,1383,"L'acquisition d'un bâtiment",122,"FORISSIER Nicolas",36,"Député",2012,"Nicolas","Forissier","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/1327.asp","http://2007-2012.nosdeputes.fr/nicolas-forissier","http://2007-2012.nosdeputes.fr/nicolas-forissier/xml"
"SAINT-CHRISTOPHE-EN- BAZELLE",36,1895,"Le réaménagement de la salle et du coin de restauration du gîte communal et l'acquisition de matériel informatique",122,"FORISSIER Nicolas",36,"Député",2011,"Nicolas","Forissier","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/1327.asp","http://2007-2012.nosdeputes.fr/nicolas-forissier","http://2007-2012.nosdeputes.fr/nicolas-forissier/xml"
"SAINT-CHRISTOPHE-EN- BAZELLE",36,2753,"La démolition de bâtiments et la remise en état du site",122,"FORISSIER Nicolas",36,"Député",2012,"Nicolas","Forissier","H","UMP","http://www.assembleenationale.fr/13/tribun/fiches_id/1327.asp","http://2007-2012.nosdeputes.fr/nicolas-forissier","http://2007-2012.nosdeputes.fr/nicolas-forissier/xml"
"SAINT-CHRISTOPHE-ET-LE- LARIS",26,3000,"La restauration de l'église",122,"THORAVAL Marie-Hélène",26,"Député",2012,"Marie-Hélène","Thoraval","F","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/341466.asp","http://2007-2012.nosdeputes.fr/marie-helene-thoraval","http://2007-2012.nosdeputes.fr/marie-helene-thoraval/xml"
"SAINT-CHRISTOPHE-LA- COUPERIE",49,7090,"La restauration et la mise en sécurité de l'église",122,"de CHARETTE Hervé",49,"Député",2010,"Hervé de","Charette","H","NC","http://www.assemblee-nationale.fr/13/tribun/fiches_id/825.asp","http://2007-2012.nosdeputes.fr/herve-de-charette","http://2007-2012.nosdeputes.fr/herve-de-charette/xml"
"SAINT-CHRISTOPHE-SUR-LE- NAIS",37,9924,"L'extension et la réhabilitation du groupe scolaire",122,"BRIAND Philippe",37,"Député",2012,"Philippe","Briand","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/667.asp","http://www.nosdeputes.fr/philippe-briand","http://www.nosdeputes.fr/philippe-briand/xml"
"SAINT-CIERS-SUR-BONNIEURE 16 - Charente","",1282,"L'installation d'une chaudière automatique à bois déchiqueté pour les bâtiments communaux",122,"LAMBERT Jérôme",16,"Député",2013,"Jérôme","Lambert","H","RRDP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/1809.asp","http://www.nosdeputes.fr/jerome-lambert","http://www.nosdeputes.fr/jerome-lambert/xml"
"SAINT-CIERS-SUR-GIRONDE",33,5000,"L'aménagement de l'ancienne bibliothèque en salle de réunion et local d'accueil du C.C.A.S",122,"PLISSON Philippe",33,"Député",2011,"Philippe","Plisson","H","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2430.asp","http://www.nosdeputes.fr/philippe-plisson","http://www.nosdeputes.fr/philippe-plisson/xml"
"SAINT-CIRQ",82,18098,"La réhabilitation d'une ancienne grange en salle d'animations",122,"BAREGES Brigitte",82,"Député",2011,"Brigitte","Barèges","F","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267561.asp","http://2007-2012.nosdeputes.fr/brigitte-bareges","http://2007-2012.nosdeputes.fr/brigitte-bareges/xml"
"SAINT-CLAIR-SUR-LES-MONTS 76 - Seine-Maritime","",750,"L'extension de l'école primaire communale et la création d'une halle d'évolution couverte",122,"CHAUVEL Dominique",76,"Député",2013,"Dominique","Chauvel","F","SRC","http://www.assemblee-nationale.fr/14/tribun/fiches_id/609222.asp","http://www.nosdeputes.fr/dominique-chauvel","http://www.nosdeputes.fr/dominique-chauvel/xml"
"SAINT-CLAIR-SUR-LES-MONTS 76 - Seine-Maritime","",1425,"La réfection de la voirie, impasse du Verger et rue du Chant des Oiseaux",122,"TRASSY-PAILLOGUES Alfred",76,"Député",2011,"Alfred","Trassy-Paillogues","H","UMP","http://www.assemblee-nationale.fr/13/tribun/fiches_id/2832.asp","http://2007-2012.nosdeputes.fr/alfred-trassy-paillogues","http://2007-2012.nosdeputes.fr/alfred-trassy-paillogues/xml"
"SAINT-CLAUDE-DE-DIRAY",41,6184,"La construction d'un restaurant scolaire",122,"PERRUCHOT Nicolas",41,"Député",2010,"Nicolas","Perruchot","H","NC","http://www.assemblee-nationale.fr/13/tribun/fiches_id/267209.asp","http://2007-2012.nosdeputes.fr/nicolas-perruchot","http://2007-2012.nosdeputes.fr/nicolas-perruchot/xml"
"SAINT-CLEMENT",7,2103,"La réfection de divers bâtiments communaux",122,"ACCOYER Bernard",74,"Député",2011,"Bernard","Accoyer","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/230.asp","http://www.nosdeputes.fr/bernard-accoyer","http://www.nosdeputes.fr/bernard-accoyer/xml"
"SAINT-CLEMENT",3,7097,"L'assainissement du réseau (programme 2012)",122,"CHARASSE Gérard",3,"Député",2012,"Gérard","Charasse","H","RRDP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/815.asp","http://www.nosdeputes.fr/gerard-charasse","http://www.nosdeputes.fr/gerard-charasse/xml"
"SAINT-CLOUD",92,10788,"La réfection de l'éclairage public, rues de Tahere, Gaillon et Montretout",122,"OLLIER Patrick",92,"Député",2011,"Patrick","Ollier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2295.asp","http://www.nosdeputes.fr/patrick-ollier","http://www.nosdeputes.fr/patrick-ollier/xml"
"SAINT-CLOUD",92,12000,"Le réaménagement de la piscine des Tourneroches",122,"OLLIER Patrick",92,"Député",2009,"Patrick","Ollier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2295.asp","http://www.nosdeputes.fr/patrick-ollier","http://www.nosdeputes.fr/patrick-ollier/xml"
"SAINT-CLOUD",92,13687,"La réhabilitation de la crèche ""La Farandole""",122,"OLLIER Patrick",92,"Député",2011,"Patrick","Ollier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2295.asp","http://www.nosdeputes.fr/patrick-ollier","http://www.nosdeputes.fr/patrick-ollier/xml"
"SAINT-CLOUD",92,19054,"La réhabilitation et l'extension du gymnase Huet",122,"OLLIER Patrick",92,"Député",2011,"Patrick","Ollier","H","UMP","http://www.assemblee-nationale.fr/14/tribun/fiches_id/2295.asp","http://www.nosdeputes.fr/patrick-ollier","http://www.nosdeputes.fr/patrick-ollier/xml"
